id,Coder.ID,Information_category,Attribution,Att_D_pol,Att_D_gov,Att_f_pol_gov,Att_mainme,Att_altme,Att_ind,Att_other,Att_no,Sentiment,Authority_ref,Incivility,Emotional,Fearmongering,Topics,Conspiracy,Gov_pol_org,Health_serv,Media,Other_nongov,Ind_com,Other,No,Scient,Misinfo_bin,label_mis,year
1326090050346635300,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0,2020
1425405134960578600,1,Accurate information,Yes,NA,NA,NA,NA,NA,NA,Other actor,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,Individuals or communities,NA,NA,NA,Other,0,2021
1235949853227786200,1,Accurate information,Yes,NA,NA,NA,NA,NA,"An opinion leader or individual who is not a journalist, and not a part of a government, parliament, or a political party",NA,NA,Negativity,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,Individuals or communities,NA,NA,NA,Other,0,2020
1295774456841932800,2,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2020
1304408839018643500,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet contains a specific authority reference,No,Yes,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2020
1286748980718837800,2,Unable to classify,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2020
1337458313135460400,2,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2020
1358438032525951e3,1,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1,2021
1356979026905202700,2,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2021
1316088640070615e3,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0,2020
1468695476342042600,4,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1,2021
1314995540275454e3,2,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2020
1480165219204681700,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a non-specific authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2022
1408302686894755800,2,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1,2021
1487406643507871700,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2022
1405849640893927400,3,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,Yes,No,No,Severity of covid,No,"Government, politicians and international organizations",NA,NA,NA,Individuals or communities,NA,NA,NA,Misinformation,1,2021
1295365740959342600,1,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2020
1384596007745372200,4,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet contains a non-specific authority reference,No,No,Yes,Vaccination,No,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Misinformation,1,2021
1420442455430815700,4,Misinformation,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1,2021
1382677357803286500,4,Unable to classify,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2021
1463119332075e6,2,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2021
1465689953111736300,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,Yes,No,No,Symptoms or characteristics of covid,No,NA,Health services,NA,NA,NA,NA,NA,NA,Other,0,2021
1461657652753223700,4,Misinformation,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet contains a specific authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,Media,NA,NA,NA,NA,NA,Misinformation,1,2021
1366957648168411100,2,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2021
1348919062450086e3,1,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a non-specific authority reference,No,No,No,Existence of covid,Yes,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Misinformation,1,2021
1330415198310723600,4,Unable to classify,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,Health services,NA,NA,NA,NA,NA,NA,Other,0,2020
1342769084623151e3,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2020
1285552151834644500,1,Accurate information,Yes,NA,NA,NA,NA,NA,NA,Other actor,NA,Mixed,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0,2020
1303224158248153e3,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,Other major non-governmental actors,Individuals or communities,NA,NA,NA,Other,0,2020
1240254489124372500,2,Accurate information,Yes,NA,NA,"A foreign politician, foreign government, international leader or international organization",NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2020
1339259567822213e3,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,Yes,No,No,"Policies, prevention & societal and economic impact",No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2020
1251897164973908e3,2,Other,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,University or scientific organization,Other,0,2020
1288941479306702800,1,Accurate information,Yes,NA,NA,NA,NA,NA,"An opinion leader or individual who is not a journalist, and not a part of a government, parliament, or a political party",NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0,2020
1316418453042016300,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,Other major non-governmental actors,Individuals or communities,NA,NA,NA,Other,0,2020
1423864763583455200,3,Accurate information,Yes,NA,NA,NA,NA,NA,NA,Other actor,NA,Positivity,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,Health services,NA,NA,NA,NA,NA,NA,Other,0,2021
1242824545985151e3,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2020
1314953065636728800,1,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2020
12638307454848e5,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2020
1351966313732829200,3,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2021
1268145041228419e3,3,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2020
1259015846661435400,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2020
1247473561511637e3,2,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1,2020
134643234857805e4,1,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Severity of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2021
1467584888144638e3,1,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2021
1488215229322383400,2,Accurate information,Yes,NA,NA,NA,NA,NA,"An opinion leader or individual who is not a journalist, and not a part of a government, parliament, or a political party",NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,Media,Other major non-governmental actors,NA,NA,NA,NA,Other,0,2022
1323994671564152800,2,Accurate information,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Positivity,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,Health services,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0,2020
1465283445496582100,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Severity of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2021
1282981928589684700,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a specific authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2020
1402620177615818800,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2021
1256196390335676400,3,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet does not contain an authority reference,No,Yes,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0,2020
1373306597196324900,3,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,"Government, politicians and international organizations",NA,NA,NA,Individuals or communities,NA,NA,NA,Misinformation,1,2021
1457807809899376600,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,"Government, politicians and international organizations",NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0,2021
148166837438822e4,3,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a specific authority reference,No,No,No,Vaccination,No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Misinformation,1,2022
1248587792562696200,4,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Other,0,2020
1259872685166911500,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,Yes,No,No,Existence of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2020
1342639067087986700,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,University or scientific organization,Other,0,2020
1411611651447611400,1,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Misinformation,1,2021
1240268437311623200,1,Accurate information,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0,2020
1467385733652619300,3,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet contains a non-specific authority reference,Yes,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2021
1297111495269142500,3,Accurate information,Yes,NA,NA,NA,NA,NA,"An opinion leader or individual who is not a journalist, and not a part of a government, parliament, or a political party",NA,NA,Neutrality,The Tweet contains a specific authority reference,No,No,No,"News, information and misinformation",No,NA,NA,Media,NA,Individuals or communities,NA,NA,NA,Other,0,2020
1252453822708035600,2,Accurate information,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,Media,NA,NA,NA,NA,NA,Other,0,2020
1260478594427617300,3,Suggestive misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1,2020
1.4688752214531359e+18,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a specific authority reference,No,No,No,Symptoms or characteristics of covid,No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2021
1.2859420616661279e+18,1,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0,2020
1308018690596704300,2,Accurate information,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0,2020
1404883404311642e3,2,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,NA,Other,NA,NA,Other,0,2021
